INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN;GEN_FACT;GEN_PLAN
3;03.01.2018 0:00:00;1;530000;22920;22794;22140;22041
4;03.01.2018 0:00:00;1;530000;23395;23284;22891;22766
5;03.01.2018 0:00:00;1;530000;24247;23929;23891;23525
6;03.01.2018 0:00:00;1;530000;24954;24794;25603;24805
7;03.01.2018 0:00:00;1;530000;25776;25611;26091;25658
8;03.01.2018 0:00:00;1;530000;26865;26694;26516;25821
9;03.01.2018 0:00:00;1;530000;27655;27292;26644;26110
10;03.01.2018 0:00:00;1;530000;27840;27574;26731;26274
11;03.01.2018 0:00:00;1;530000;28094;27739;26797;26353
12;03.01.2018 0:00:00;1;530000;27916;27771;26932;26483
13;03.01.2018 0:00:00;1;530000;27855;27898;27385;26650
14;03.01.2018 0:00:00;1;530000;28377;28333;27419;26698
15;03.01.2018 0:00:00;1;530000;29300;29297;28596;27948
16;03.01.2018 0:00:00;1;530000;29609;29779;28611;27887
17;03.01.2018 0:00:00;1;530000;29357;29274;28283;27922
18;03.01.2018 0:00:00;1;530000;29128;28936;28118;27510
19;03.01.2018 0:00:00;1;530000;28518;28454;27475;26900
20;03.01.2018 0:00:00;1;530000;27840;27789;26956;26305
21;03.01.2018 0:00:00;1;530000;26631;26722;25486;25365
22;03.01.2018 0:00:00;1;530000;25163;25443;25079;24985
23;03.01.2018 0:00:00;1;530000;24548;24465;23151;23485
0;04.01.2018 0:00:00;1;530000;23536;23600;22829;22710
1;04.01.2018 0:00:00;1;530000;23130;22978;22386;22250
2;04.01.2018 0:00:00;1;530000;23140;22809;21775;22181
3;04.01.2018 0:00:00;1;530000;22957;23013;21831;22483
4;04.01.2018 0:00:00;1;530000;23646;23519;22590;23243
5;04.01.2018 0:00:00;1;530000;24204;24300;23989;24189
6;04.01.2018 0:00:00;1;530000;25162;25316;25965;25854
7;04.01.2018 0:00:00;1;530000;26326;26161;26447;26332
8;04.01.2018 0:00:00;1;530000;27182;27211;26578;26459
9;04.01.2018 0:00:00;1;530000;27950;28123;26782;26689
10;04.01.2018 0:00:00;1;530000;28109;28229;26922;26783
11;04.01.2018 0:00:00;1;530000;28479;28122;27006;26879
12;04.01.2018 0:00:00;1;530000;28093;28169;27059;26951
13;04.01.2018 0:00:00;1;530000;28329;28116;27021;26901
14;04.01.2018 0:00:00;1;530000;28789;28715;27161;27022
15;04.01.2018 0:00:00;1;530000;29921;29709;28409;28300
16;04.01.2018 0:00:00;1;530000;30016;30418;28569;28460
17;04.01.2018 0:00:00;1;530000;30039;30219;28534;28437
18;04.01.2018 0:00:00;1;530000;29620;29522;28198;28055
19;04.01.2018 0:00:00;1;530000;28954;29024;27366;27427
20;04.01.2018 0:00:00;1;530000;28350;28311;26777;26659
21;04.01.2018 0:00:00;1;530000;27131;27093;26509;26395
22;04.01.2018 0:00:00;1;530000;25734;25765;25043;25195
23;04.01.2018 0:00:00;1;530000;24616;24815;23779;23675
0;05.01.2018 0:00:00;1;530000;23917;24110;22941;23014
1;05.01.2018 0:00:00;1;530000;23352;23530;22584;22491
2;05.01.2018 0:00:00;1;530000;23447;23309;22560;22437
3;05.01.2018 0:00:00;1;530000;23343;23226;22858;22698
4;05.01.2018 0:00:00;1;530000;23968;23840;23545;23397
5;05.01.2018 0:00:00;1;530000;24765;24562;24074;23941
6;05.01.2018 0:00:00;1;530000;25889;25563;25611;25488
7;05.01.2018 0:00:00;1;530000;26836;26599;26887;26684
8;05.01.2018 0:00:00;1;530000;27979;27765;27011;26877
9;05.01.2018 0:00:00;1;530000;28645;28369;27038;26914
10;05.01.2018 0:00:00;1;530000;28858;28862;27142;27033
11;05.01.2018 0:00:00;1;530000;28967;29017;27084;26980
12;05.01.2018 0:00:00;1;530000;29063;29016;27707;26971
13;05.01.2018 0:00:00;1;530000;29057;28897;27754;27214
14;05.01.2018 0:00:00;1;530000;29545;29547;27810;27394
15;05.01.2018 0:00:00;1;530000;30458;30516;28986;28493
16;05.01.2018 0:00:00;1;530000;30662;30667;28971;28419
17;05.01.2018 0:00:00;1;530000;30600;30616;28944;28385
18;05.01.2018 0:00:00;1;530000;29766;30163;28896;28391
19;05.01.2018 0:00:00;1;530000;29505;29547;27533;27404
20;05.01.2018 0:00:00;1;530000;28767;28604;27555;26834
21;05.01.2018 0:00:00;1;530000;27229;27526;25915;25805
22;05.01.2018 0:00:00;1;530000;26131;26320;24345;24948
23;05.01.2018 0:00:00;1;530000;25302;24833;23193;23273
0;06.01.2018 0:00:00;1;530000;24224;24028;21891;22437
1;06.01.2018 0:00:00;1;530000;23623;23619;21948;22196
2;06.01.2018 0:00:00;1;530000;23594;23480;21899;21985
3;06.01.2018 0:00:00;1;530000;23691;23480;21931;22306
4;06.01.2018 0:00:00;1;530000;24201;24128;22435;22665
5;06.01.2018 0:00:00;1;530000;24804;24949;23352;23696
6;06.01.2018 0:00:00;1;530000;25794;26004;24717;25313
7;06.01.2018 0:00:00;1;530000;26663;27029;26179;26377
8;06.01.2018 0:00:00;1;530000;27766;27976;26773;26645
9;06.01.2018 0:00:00;1;530000;28254;28512;26805;26658
10;06.01.2018 0:00:00;1;530000;28657;28638;26833;26668
11;06.01.2018 0:00:00;1;530000;28894;28415;26801;26660
12;06.01.2018 0:00:00;1;530000;28959;28716;26804;26674
13;06.01.2018 0:00:00;1;530000;29064;28888;26797;26710
14;06.01.2018 0:00:00;1;530000;29242;29521;26990;26915
15;06.01.2018 0:00:00;1;530000;30581;30604;28617;28119
16;06.01.2018 0:00:00;1;530000;30694;30631;28586;28114
17;06.01.2018 0:00:00;1;530000;30441;30426;28642;27987
18;06.01.2018 0:00:00;1;530000;29565;30009;28193;27864
19;06.01.2018 0:00:00;1;530000;29210;29382;27268;27243
20;06.01.2018 0:00:00;1;530000;28443;28629;26620;26528
21;06.01.2018 0:00:00;1;530000;27373;27133;25168;25119
22;06.01.2018 0:00:00;1;530000;26068;25817;24664;24612
23;06.01.2018 0:00:00;1;530000;24950;25110;23084;23842
0;07.01.2018 0:00:00;1;530000;24155;24222;22173;22887
1;07.01.2018 0:00:00;1;530000;23502;23525;22156;22660
2;07.01.2018 0:00:00;1;530000;23062;23513;22157;22472
3;07.01.2018 0:00:00;1;530000;23122;23523;21995;22645
4;07.01.2018 0:00:00;1;530000;23783;23569;22547;22931
5;07.01.2018 0:00:00;1;530000;24223;24230;22905;23412
6;07.01.2018 0:00:00;1;530000;24791;25019;24064;24822
7;07.01.2018 0:00:00;1;530000;25328;25634;25006;25709
8;07.01.2018 0:00:00;1;530000;26449;26772;25862;26574
9;07.01.2018 0:00:00;1;530000;26908;27215;26193;26643
10;07.01.2018 0:00:00;1;530000;27366;27413;26142;26594
11;07.01.2018 0:00:00;1;530000;27560;27365;26521;26438
12;07.01.2018 0:00:00;1;530000;27668;27512;26366;26174
13;07.01.2018 0:00:00;1;530000;27641;27408;26601;26406
14;07.01.2018 0:00:00;1;530000;27790;27863;26397;26203
15;07.01.2018 0:00:00;1;530000;29211;29120;27696;27897
16;07.01.2018 0:00:00;1;530000;29635;29523;28232;27902
17;07.01.2018 0:00:00;1;530000;29463;29426;28244;27904
18;07.01.2018 0:00:00;1;530000;28975;28861;28147;27526
19;07.01.2018 0:00:00;1;530000;28976;28702;27260;26741
20;07.01.2018 0:00:00;1;530000;28361;27900;26443;25661
21;07.01.2018 0:00:00;1;530000;27074;27221;25517;25184
22;07.01.2018 0:00:00;1;530000;25840;26251;24955;24823
23;07.01.2018 0:00:00;1;530000;25085;25265;24032;24455
0;08.01.2018 0:00:00;1;530000;24060;24136;22669;23203
1;08.01.2018 0:00:00;1;530000;23652;23707;22388;22842
2;08.01.2018 0:00:00;1;530000;23501;23437;22403;22614
3;08.01.2018 0:00:00;1;530000;23690;23518;22420;22814
4;08.01.2018 0:00:00;1;530000;24192;24184;22536;23476
5;08.01.2018 0:00:00;1;530000;24970;24878;24017;24602
6;08.01.2018 0:00:00;1;530000;25865;26019;25124;25843
7;08.01.2018 0:00:00;1;530000;26991;26876;26131;26578
8;08.01.2018 0:00:00;1;530000;28218;28085;27302;27405
9;08.01.2018 0:00:00;1;530000;28962;28658;27376;27173
10;08.01.2018 0:00:00;1;530000;29440;29111;27484;27290
11;08.01.2018 0:00:00;1;530000;29476;29235;27487;27305
12;08.01.2018 0:00:00;1;530000;29408;29468;27557;27344
13;08.01.2018 0:00:00;1;530000;29472;29374;27547;27326
14;08.01.2018 0:00:00;1;530000;29871;29806;27888;27361
15;08.01.2018 0:00:00;1;530000;30994;31038;29256;28600
16;08.01.2018 0:00:00;1;530000;31767;31285;29317;28592
17;08.01.2018 0:00:00;1;530000;31489;31064;29607;28581
18;08.01.2018 0:00:00;1;530000;30853;30764;29441;28517
19;08.01.2018 0:00:00;1;530000;30508;30216;28782;27897
20;08.01.2018 0:00:00;1;530000;29614;29226;28329;27201
21;08.01.2018 0:00:00;1;530000;28127;28162;26496;26385
22;08.01.2018 0:00:00;1;530000;26578;26862;25190;25136
23;08.01.2018 0:00:00;1;530000;25421;25819;23841;24476
0;09.01.2018 0:00:00;1;530000;24579;24990;23389;23641
1;09.01.2018 0:00:00;1;530000;24284;24139;22758;22991
2;09.01.2018 0:00:00;1;530000;23970;24038;23019;23087
3;09.01.2018 0:00:00;1;530000;24477;24733;23618;23961
4;09.01.2018 0:00:00;1;530000;25772;26138;25146;25329
5;09.01.2018 0:00:00;1;530000;27524;28446;26769;27573
6;09.01.2018 0:00:00;1;530000;30001;30672;28092;28241
7;09.01.2018 0:00:00;1;530000;31339;32158;28822;28710
8;09.01.2018 0:00:00;1;530000;32609;32700;30415;29384
9;09.01.2018 0:00:00;1;530000;32624;32401;29549;29058
10;09.01.2018 0:00:00;1;530000;32322;31949;29338;28839
11;09.01.2018 0:00:00;1;530000;32412;32157;29939;28752
12;09.01.2018 0:00:00;1;530000;32367;32499;29567;28526
13;09.01.2018 0:00:00;1;530000;32279;32522;28618;28398
14;09.01.2018 0:00:00;1;530000;32507;32460;29517;28533
15;09.01.2018 0:00:00;1;530000;33485;33576;30755;29383
16;09.01.2018 0:00:00;1;530000;34053;33921;30715;29743
17;09.01.2018 0:00:00;1;530000;33673;33694;30519;29584
18;09.01.2018 0:00:00;1;530000;32972;33012;29813;28978
19;09.01.2018 0:00:00;1;530000;32245;32501;29140;27891
20;09.01.2018 0:00:00;1;530000;30962;31083;28634;27521
21;09.01.2018 0:00:00;1;530000;28927;28953;25419;25688
22;09.01.2018 0:00:00;1;530000;27592;27585;24058;24753
23;09.01.2018 0:00:00;1;530000;26189;25929;23854;24284
0;10.01.2018 0:00:00;1;530000;25222;25257;23862;23776
1;10.01.2018 0:00:00;1;530000;25240;24899;23309;23717
2;10.01.2018 0:00:00;1;530000;25110;24923;23288;23786
3;10.01.2018 0:00:00;1;530000;25359;25313;23636;24515
4;10.01.2018 0:00:00;1;530000;26490;26725;25077;26301
5;10.01.2018 0:00:00;1;530000;28755;28792;27746;28020
6;10.01.2018 0:00:00;1;530000;30797;30842;28671;28794
7;10.01.2018 0:00:00;1;530000;32190;32306;29502;29418
8;10.01.2018 0:00:00;1;530000;32961;33259;29933;29631
9;10.01.2018 0:00:00;1;530000;33000;33024;29854;29450
10;10.01.2018 0:00:00;1;530000;32638;32502;29627;29218
11;10.01.2018 0:00:00;1;530000;32365;32533;29747;29222
12;10.01.2018 0:00:00;1;530000;32490;32648;29368;28743
13;10.01.2018 0:00:00;1;530000;32449;32429;29226;28908
14;10.01.2018 0:00:00;1;530000;32611;32523;30217;29421
15;10.01.2018 0:00:00;1;530000;33419;33589;31303;30339
16;10.01.2018 0:00:00;1;530000;33837;34184;31493;30477
17;10.01.2018 0:00:00;1;530000;33625;33722;30667;30181
18;10.01.2018 0:00:00;1;530000;32872;32898;29608;29551
19;10.01.2018 0:00:00;1;530000;32432;32235;29000;28838
20;10.01.2018 0:00:00;1;530000;31111;30882;28992;28898
21;10.01.2018 0:00:00;1;530000;29316;29328;26273;26410
22;10.01.2018 0:00:00;1;530000;27778;27530;25233;25594
23;10.01.2018 0:00:00;1;530000;26569;26441;24905;25065
0;11.01.2018 0:00:00;1;530000;25804;25735;24646;24825
1;11.01.2018 0:00:00;1;530000;25561;25362;24637;24889
2;11.01.2018 0:00:00;1;530000;25507;25442;24783;24871
3;11.01.2018 0:00:00;1;530000;25858;25781;25240;25087
4;11.01.2018 0:00:00;1;530000;27108;26895;26228;26028
5;11.01.2018 0:00:00;1;530000;29336;29156;29188;29130
6;11.01.2018 0:00:00;1;530000;31640;31043;29781;29506
7;11.01.2018 0:00:00;1;530000;32761;32656;30634;29829
8;11.01.2018 0:00:00;1;530000;33425;33984;30241;30156
9;11.01.2018 0:00:00;1;530000;33308;33525;29918;29703
10;11.01.2018 0:00:00;1;530000;32816;33006;29347;29159
11;11.01.2018 0:00:00;1;530000;32822;32904;29438;29337
12;11.01.2018 0:00:00;1;530000;32808;32768;29395;29293
13;11.01.2018 0:00:00;1;530000;32870;32675;29263;29145
14;11.01.2018 0:00:00;1;530000;32908;32882;29736;29541
15;11.01.2018 0:00:00;1;530000;33757;34001;30713;30533
16;11.01.2018 0:00:00;1;530000;34084;34370;30880;30370
17;11.01.2018 0:00:00;1;530000;33853;33740;30798;30419
18;11.01.2018 0:00:00;1;530000;33023;32981;30177;29660
19;11.01.2018 0:00:00;1;530000;32578;32386;29623;29090
20;11.01.2018 0:00:00;1;530000;31235;31262;29483;29026
21;11.01.2018 0:00:00;1;530000;29478;29260;26780;26519
22;11.01.2018 0:00:00;1;530000;28061;27857;25859;25499
23;11.01.2018 0:00:00;1;530000;26892;26530;24469;24322
0;12.01.2018 0:00:00;1;530000;26164;26029;24420;24319
1;12.01.2018 0:00:00;1;530000;25743;25738;24418;24352
2;12.01.2018 0:00:00;1;530000;25526;25743;24259;24389
3;12.01.2018 0:00:00;1;530000;25875;26102;24419;24561
4;12.01.2018 0:00:00;1;530000;27131;27360;25947;25893
5;12.01.2018 0:00:00;1;530000;29429;29473;27763;28099
6;12.01.2018 0:00:00;1;530000;31549;31741;29418;28802
7;12.01.2018 0:00:00;1;530000;33134;32965;30276;29416
8;12.01.2018 0:00:00;1;530000;33995;33722;30963;30018
9;12.01.2018 0:00:00;1;530000;33902;33669;30031;29908
10;12.01.2018 0:00:00;1;530000;33351;33419;29407;29312
11;12.01.2018 0:00:00;1;530000;33306;33375;29483;29369
12;12.01.2018 0:00:00;1;530000;33399;33418;29055;28935
13;12.01.2018 0:00:00;1;530000;33256;33365;29085;28988
14;12.01.2018 0:00:00;1;530000;33341;33456;30171;29547
15;12.01.2018 0:00:00;1;530000;34204;34191;31194;30492
16;12.01.2018 0:00:00;1;530000;34634;34684;31118;30233
17;12.01.2018 0:00:00;1;530000;34188;34270;30861;30230
18;12.01.2018 0:00:00;1;530000;33430;33602;30038;29222
19;12.01.2018 0:00:00;1;530000;32862;32867;29011;28324
20;12.01.2018 0:00:00;1;530000;32132;31441;28982;28494
21;12.01.2018 0:00:00;1;530000;30171;29577;28408;27422
22;12.01.2018 0:00:00;1;530000;28866;28508;27321;26388
23;12.01.2018 0:00:00;1;530000;27319;27091;25967;25873
0;13.01.2018 0:00:00;1;530000;26420;26609;24857;25350
1;13.01.2018 0:00:00;1;530000;26029;25819;24837;24935
2;13.01.2018 0:00:00;1;530000;25906;25773;24881;24912
3;13.01.2018 0:00:00;1;530000;25920;25955;24831;25270
4;13.01.2018 0:00:00;1;530000;26548;26594;25727;26207
5;13.01.2018 0:00:00;1;530000;27402;27149;27094;27923
6;13.01.2018 0:00:00;1;530000;28473;28626;27937;28085
7;13.01.2018 0:00:00;1;530000;29920;29714;28919;28800
8;13.01.2018 0:00:00;1;530000;31144;30816;29265;29141
9;13.01.2018 0:00:00;1;530000;31364;31281;29399;29307
10;13.01.2018 0:00:00;1;530000;31729;31349;29223;29085
11;13.01.2018 0:00:00;1;530000;31666;31237;29420;29257
12;13.01.2018 0:00:00;1;530000;31657;31446;29534;29389
13;13.01.2018 0:00:00;1;530000;31571;31308;29614;29452
14;13.01.2018 0:00:00;1;530000;31981;31721;30864;30752
15;13.01.2018 0:00:00;1;530000;33158;32977;31568;31138
16;13.01.2018 0:00:00;1;530000;33767;33460;31998;31397
17;13.01.2018 0:00:00;1;530000;33314;33297;31457;31023
18;13.01.2018 0:00:00;1;530000;32500;32655;30566;30448
19;13.01.2018 0:00:00;1;530000;32263;32078;29844;29411
20;13.01.2018 0:00:00;1;530000;31064;31060;29641;28838
21;13.01.2018 0:00:00;1;530000;30102;29812;28919;28415
22;13.01.2018 0:00:00;1;530000;28832;28300;27785;27658
23;13.01.2018 0:00:00;1;530000;27554;27118;25489;26169
0;14.01.2018 0:00:00;1;530000;26737;26469;24997;25509
1;14.01.2018 0:00:00;1;530000;26234;25995;25027;24950
2;14.01.2018 0:00:00;1;530000;26014;25961;25247;25116
3;14.01.2018 0:00:00;1;530000;25898;25956;25512;25414
4;14.01.2018 0:00:00;1;530000;26512;26458;26044;25911
5;14.01.2018 0:00:00;1;530000;27293;27083;26874;26716
6;14.01.2018 0:00:00;1;530000;27778;28024;27696;27570
7;14.01.2018 0:00:00;1;530000;29037;29085;28358;28226
8;14.01.2018 0:00:00;1;530000;30112;30188;29098;28655
9;14.01.2018 0:00:00;1;530000;30649;30662;29171;28822
10;14.01.2018 0:00:00;1;530000;30964;30864;29274;28809
11;14.01.2018 0:00:00;1;530000;31011;30861;29174;28860
12;14.01.2018 0:00:00;1;530000;30837;30961;28804;28674
13;14.01.2018 0:00:00;1;530000;30950;30910;29138;28992
14;14.01.2018 0:00:00;1;530000;31328;31436;29732;29989
15;14.01.2018 0:00:00;1;530000;32545;32668;31233;30825
16;14.01.2018 0:00:00;1;530000;33158;32987;31618;30981
17;14.01.2018 0:00:00;1;530000;32971;33199;31633;30984
18;14.01.2018 0:00:00;1;530000;32463;32595;30721;30515
19;14.01.2018 0:00:00;1;530000;32091;32040;29508;29030
20;14.01.2018 0:00:00;1;530000;31057;30925;28646;28453
21;14.01.2018 0:00:00;1;530000;29439;29456;27282;27120
22;14.01.2018 0:00:00;1;530000;27901;28023;25247;26244
23;14.01.2018 0:00:00;1;530000;26746;26898;24705;25763
0;15.01.2018 0:00:00;1;530000;26188;26250;24695;25408
1;15.01.2018 0:00:00;1;530000;25680;25709;24660;24803
2;15.01.2018 0:00:00;1;530000;25653;25706;24755;24992
3;15.01.2018 0:00:00;1;530000;25984;25977;25692;25978
4;15.01.2018 0:00:00;1;530000;27414;27456;26897;26762
5;15.01.2018 0:00:00;1;530000;29961;29743;30152;29455
6;15.01.2018 0:00:00;1;530000;32129;32093;30804;30229
7;15.01.2018 0:00:00;1;530000;33847;33728;32275;31536
8;15.01.2018 0:00:00;1;530000;34586;34465;32374;31843
9;15.01.2018 0:00:00;1;530000;34448;34436;32239;31660
10;15.01.2018 0:00:00;1;530000;34056;33833;31941;31330
11;15.01.2018 0:00:00;1;530000;33977;33919;32374;31290
12;15.01.2018 0:00:00;1;530000;34034;34017;32405;31303
13;15.01.2018 0:00:00;1;530000;34009;33934;31832;31550
14;15.01.2018 0:00:00;1;530000;34225;33983;32266;31964
15;15.01.2018 0:00:00;1;530000;34637;34676;33200;32882
16;15.01.2018 0:00:00;1;530000;35018;35342;33714;33039
17;15.01.2018 0:00:00;1;530000;34685;34883;32906;32776
18;15.01.2018 0:00:00;1;530000;34137;33953;32259;31885
19;15.01.2018 0:00:00;1;530000;33242;33265;31699;30545
20;15.01.2018 0:00:00;1;530000;32030;32139;30692;30045
21;15.01.2018 0:00:00;1;530000;29974;30111;29653;29395
22;15.01.2018 0:00:00;1;530000;28365;28454;27115;27339
23;15.01.2018 0:00:00;1;530000;27067;26920;26510;26748
0;16.01.2018 0:00:00;1;530000;26119;26221;25719;26235
1;16.01.2018 0:00:00;1;530000;26047;25715;25642;25807
2;16.01.2018 0:00:00;1;530000;25976;25749;25746;25893
3;16.01.2018 0:00:00;1;530000;26425;26188;26993;26845
4;16.01.2018 0:00:00;1;530000;27774;27360;28564;28399
5;16.01.2018 0:00:00;1;530000;30319;29943;30884;30775
6;16.01.2018 0:00:00;1;530000;32411;32258;32361;31998
7;16.01.2018 0:00:00;1;530000;33969;33823;33759;32752
8;16.01.2018 0:00:00;1;530000;34589;34480;34049;33072
9;16.01.2018 0:00:00;1;530000;34561;34604;33377;32670
10;16.01.2018 0:00:00;1;530000;34016;34055;32540;32414
11;16.01.2018 0:00:00;1;530000;33788;34092;32575;32450
12;16.01.2018 0:00:00;1;530000;33935;34078;32449;32341
13;16.01.2018 0:00:00;1;530000;33608;33946;32399;32292
14;16.01.2018 0:00:00;1;530000;33908;34108;32878;32759
15;16.01.2018 0:00:00;1;530000;34741;34776;34430;33599
16;16.01.2018 0:00:00;1;530000;35325;35190;34507;33712
17;16.01.2018 0:00:00;1;530000;35017;34779;33846;33489
18;16.01.2018 0:00:00;1;530000;34338;34313;33821;32890
19;16.01.2018 0:00:00;1;530000;33533;33508;32929;31921
20;16.01.2018 0:00:00;1;530000;32294;32149;31669;30825
21;16.01.2018 0:00:00;1;530000;30270;30260;28962;28805
22;16.01.2018 0:00:00;1;530000;28380;28473;26654;27129
23;16.01.2018 0:00:00;1;530000;27256;27403;26061;26978
0;17.01.2018 0:00:00;1;530000;26571;26518;25856;26461
1;17.01.2018 0:00:00;1;530000;26224;26223;25593;26260
2;17.01.2018 0:00:00;1;530000;26028;26120;25685;26260
3;17.01.2018 0:00:00;1;530000;26371;26616;26233;26636
4;17.01.2018 0:00:00;1;530000;27839;27904;28171;28292
5;17.01.2018 0:00:00;1;530000;30305;30220;31209;31144
6;17.01.2018 0:00:00;1;530000;32484;32512;31966;31681
7;17.01.2018 0:00:00;1;530000;33948;33913;33046;32388
8;17.01.2018 0:00:00;1;530000;34903;34663;33280;32768
9;17.01.2018 0:00:00;1;530000;34567;34703;33129;32554
10;17.01.2018 0:00:00;1;530000;34295;34249;32755;32253
11;17.01.2018 0:00:00;1;530000;34036;34106;32293;32142
12;17.01.2018 0:00:00;1;530000;34332;34222;32248;32133
13;17.01.2018 0:00:00;1;530000;34024;34015;32124;32006
14;17.01.2018 0:00:00;1;530000;34308;34235;32541;32443
15;17.01.2018 0:00:00;1;530000;34762;35102;33557;33448
16;17.01.2018 0:00:00;1;530000;35455;35335;33970;33885
17;17.01.2018 0:00:00;1;530000;35101;35084;34074;33483
18;17.01.2018 0:00:00;1;530000;34306;34479;33289;32357
19;17.01.2018 0:00:00;1;530000;33730;33701;32522;31715
20;17.01.2018 0:00:00;1;530000;32677;32380;31617;31287
21;17.01.2018 0:00:00;1;530000;30260;30443;29236;29291
22;17.01.2018 0:00:00;1;530000;28765;28601;27014;27041
23;17.01.2018 0:00:00;1;530000;27594;27393;27219;27074
0;18.01.2018 0:00:00;1;530000;26883;26563;25894;26623
1;18.01.2018 0:00:00;1;530000;26401;26425;25922;26263
2;18.01.2018 0:00:00;1;530000;26486;26351;25880;26325
3;18.01.2018 0:00:00;1;530000;26855;26679;26650;27037
4;18.01.2018 0:00:00;1;530000;28338;28124;27551;27906
5;18.01.2018 0:00:00;1;530000;30401;30648;30398;30702
6;18.01.2018 0:00:00;1;530000;32796;32769;32075;31626
7;18.01.2018 0:00:00;1;530000;34036;34088;32796;32392
8;18.01.2018 0:00:00;1;530000;34922;34973;33309;32670
9;18.01.2018 0:00:00;1;530000;34851;34749;33035;32524
10;18.01.2018 0:00:00;1;530000;34476;34262;32500;31983
11;18.01.2018 0:00:00;1;530000;34334;34108;32541;31771
12;18.01.2018 0:00:00;1;530000;34464;34382;31753;31643
13;18.01.2018 0:00:00;1;530000;34422;34297;31970;31946
14;18.01.2018 0:00:00;1;530000;34548;34420;31814;32131
15;18.01.2018 0:00:00;1;530000;34911;35023;33136;33035
16;18.01.2018 0:00:00;1;530000;35191;35742;33129;33154
17;18.01.2018 0:00:00;1;530000;34937;35198;32933;32924
18;18.01.2018 0:00:00;1;530000;34452;34417;32533;32124
19;18.01.2018 0:00:00;1;530000;33690;33476;31748;30852
20;18.01.2018 0:00:00;1;530000;32495;32372;31213;30296
21;18.01.2018 0:00:00;1;530000;30254;30420;28806;29059
22;18.01.2018 0:00:00;1;530000;28861;28660;26442;27082
23;18.01.2018 0:00:00;1;530000;27632;27406;26453;27149
