INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN;GEN_FACT;GEN_PLAN
15;25.02.2019 0:00:00;1;530000;33062;33089;32264;32243
16;25.02.2019 0:00:00;1;530000;32566;32960;31930;31897
17;25.02.2019 0:00:00;1;530000;32818;33309;32140;32561
18;25.02.2019 0:00:00;1;530000;33889;33904;33163;33094
19;25.02.2019 0:00:00;1;530000;33195;33297;32093;32100
20;25.02.2019 0:00:00;1;530000;32512;32533;31372;31162
21;25.02.2019 0:00:00;1;530000;31205;31293;31042;31013
22;25.02.2019 0:00:00;1;530000;29518;29482;28554;28888
23;25.02.2019 0:00:00;1;530000;27891;28032;28210;28460
0;26.02.2019 0:00:00;1;530000;26929;27007;27571;27535
1;26.02.2019 0:00:00;1;530000;26355;26256;26822;26765
2;26.02.2019 0:00:00;1;530000;26076;25933;26403;26340
3;26.02.2019 0:00:00;1;530000;25983;25995;26467;26410
4;26.02.2019 0:00:00;1;530000;26171;26409;27320;27265
5;26.02.2019 0:00:00;1;530000;27709;27664;28982;28953
6;26.02.2019 0:00:00;1;530000;29807;29877;31396;30892
7;26.02.2019 0:00:00;1;530000;31111;31250;31897;31509
8;26.02.2019 0:00:00;1;530000;32826;33170;32352;32309
9;26.02.2019 0:00:00;1;530000;33466;33712;33104;33086
10;26.02.2019 0:00:00;1;530000;33336;33401;32608;32621
11;26.02.2019 0:00:00;1;530000;32989;32828;31907;31934
12;26.02.2019 0:00:00;1;530000;32876;32679;31734;31722
13;26.02.2019 0:00:00;1;530000;32872;33028;31768;31731
14;26.02.2019 0:00:00;1;530000;32718;32747;31752;31623
15;26.02.2019 0:00:00;1;530000;32819;32589;31642;31661
16;26.02.2019 0:00:00;1;530000;32248;32287;31051;31286
17;26.02.2019 0:00:00;1;530000;32737;32786;31665;32290
18;26.02.2019 0:00:00;1;530000;33857;33817;32383;32557
19;26.02.2019 0:00:00;1;530000;33138;33282;32244;31986
20;26.02.2019 0:00:00;1;530000;32531;32405;30830;30777
21;26.02.2019 0:00:00;1;530000;31258;31227;30779;30230
22;26.02.2019 0:00:00;1;530000;29262;29445;28704;28368
23;26.02.2019 0:00:00;1;530000;27904;27820;28229;28077
0;27.02.2019 0:00:00;1;530000;26783;26937;27217;27336
1;27.02.2019 0:00:00;1;530000;26268;26368;26696;26662
2;27.02.2019 0:00:00;1;530000;25905;26061;26572;26534
3;27.02.2019 0:00:00;1;530000;25947;25919;26551;26511
4;27.02.2019 0:00:00;1;530000;26360;26280;27117;27057
5;27.02.2019 0:00:00;1;530000;27591;27660;28740;28737
6;27.02.2019 0:00:00;1;530000;30098;29882;31163;31094
7;27.02.2019 0:00:00;1;530000;31040;31328;31568;31505
8;27.02.2019 0:00:00;1;530000;33130;33057;32290;32228
9;27.02.2019 0:00:00;1;530000;33480;33728;32829;32971
10;27.02.2019 0:00:00;1;530000;33524;33419;32749;32344
11;27.02.2019 0:00:00;1;530000;32863;33014;31692;31693
12;27.02.2019 0:00:00;1;530000;32765;33101;31562;31442
13;27.02.2019 0:00:00;1;530000;32803;33276;31948;31843
14;27.02.2019 0:00:00;1;530000;32755;32860;31669;31653
15;27.02.2019 0:00:00;1;530000;32495;32721;31347;31550
16;27.02.2019 0:00:00;1;530000;32339;32244;31335;31479
17;27.02.2019 0:00:00;1;530000;33087;32740;32380;32344
18;27.02.2019 0:00:00;1;530000;33926;33966;32407;32555
19;27.02.2019 0:00:00;1;530000;33192;33326;31841;31948
20;27.02.2019 0:00:00;1;530000;32685;32758;31377;31088
21;27.02.2019 0:00:00;1;530000;31288;31295;30730;30388
22;27.02.2019 0:00:00;1;530000;29546;29268;29319;29006
23;27.02.2019 0:00:00;1;530000;28012;28133;27743;27696
0;28.02.2019 0:00:00;1;530000;26969;26825;27669;27651
1;28.02.2019 0:00:00;1;530000;26359;26264;27489;27420
2;28.02.2019 0:00:00;1;530000;26013;25916;27347;27133
3;28.02.2019 0:00:00;1;530000;26026;26010;27062;27133
4;28.02.2019 0:00:00;1;530000;26316;26315;27756;27964
5;28.02.2019 0:00:00;1;530000;27673;27719;29065;28762
6;28.02.2019 0:00:00;1;530000;29867;29897;31376;31359
7;28.02.2019 0:00:00;1;530000;31217;31090;31739;31694
8;28.02.2019 0:00:00;1;530000;33000;32835;33114;32882
9;28.02.2019 0:00:00;1;530000;33657;33529;33746;33372
10;28.02.2019 0:00:00;1;530000;33625;33471;32952;32779
11;28.02.2019 0:00:00;1;530000;32803;33004;32207;32080
12;28.02.2019 0:00:00;1;530000;32810;32894;32040;31964
13;28.02.2019 0:00:00;1;530000;32920;32871;32140;32054
14;28.02.2019 0:00:00;1;530000;32643;32632;32321;32037
15;28.02.2019 0:00:00;1;530000;32444;32588;32145;32057
16;28.02.2019 0:00:00;1;530000;32350;32220;32011;32127
17;28.02.2019 0:00:00;1;530000;32825;32835;32882;32819
18;28.02.2019 0:00:00;1;530000;33619;33725;33358;33053
19;28.02.2019 0:00:00;1;530000;33037;33152;32691;32459
20;28.02.2019 0:00:00;1;530000;32509;32246;31684;31348
21;28.02.2019 0:00:00;1;530000;31081;31279;30798;30771
22;28.02.2019 0:00:00;1;530000;29138;29314;29485;29437
23;28.02.2019 0:00:00;1;530000;27747;27736;27483;27961
0;01.03.2019 0:00:00;1;530000;26569;26742;26872;27902
1;01.03.2019 0:00:00;1;530000;26263;26017;27530;27491
2;01.03.2019 0:00:00;1;530000;25900;25654;26969;26912
3;01.03.2019 0:00:00;1;530000;25878;25959;26943;26898
4;01.03.2019 0:00:00;1;530000;26289;26256;27773;27727
5;01.03.2019 0:00:00;1;530000;27436;27509;28104;28050
6;01.03.2019 0:00:00;1;530000;29572;29704;30407;30426
7;01.03.2019 0:00:00;1;530000;30936;31153;31032;31052
8;01.03.2019 0:00:00;1;530000;32348;32554;31860;32193
9;01.03.2019 0:00:00;1;530000;33101;33250;32705;32699
10;01.03.2019 0:00:00;1;530000;32895;32965;31998;31924
11;01.03.2019 0:00:00;1;530000;32488;32592;31141;31080
12;01.03.2019 0:00:00;1;530000;32472;32429;31099;31001
13;01.03.2019 0:00:00;1;530000;32594;32499;31017;30940
14;01.03.2019 0:00:00;1;530000;32431;32279;31329;31347
15;01.03.2019 0:00:00;1;530000;32329;32276;31384;31354
16;01.03.2019 0:00:00;1;530000;32020;32056;31307;31456
17;01.03.2019 0:00:00;1;530000;32716;32693;31391;32124
18;01.03.2019 0:00:00;1;530000;33585;33421;32136;32255
19;01.03.2019 0:00:00;1;530000;33155;33078;31304;31612
20;01.03.2019 0:00:00;1;530000;32397;32433;31053;30399
21;01.03.2019 0:00:00;1;530000;31391;31295;29783;29748
22;01.03.2019 0:00:00;1;530000;29738;29484;28833;28823
23;01.03.2019 0:00:00;1;530000;28282;28104;27414;27363
0;02.03.2019 0:00:00;1;530000;27428;27025;26381;26668
1;02.03.2019 0:00:00;1;530000;26642;26554;26440;26666
2;02.03.2019 0:00:00;1;530000;26571;26197;26128;26537
3;02.03.2019 0:00:00;1;530000;26235;26121;26169;26529
4;02.03.2019 0:00:00;1;530000;26387;26508;26946;26892
5;02.03.2019 0:00:00;1;530000;27365;27142;27396;27338
6;02.03.2019 0:00:00;1;530000;28012;27934;28823;28764
7;02.03.2019 0:00:00;1;530000;28772;28419;30237;29938
8;02.03.2019 0:00:00;1;530000;30490;30192;31014;30966
9;02.03.2019 0:00:00;1;530000;31196;31274;31375;31292
10;02.03.2019 0:00:00;1;530000;31512;31668;31387;31302
11;02.03.2019 0:00:00;1;530000;30939;31093;31327;31282
12;02.03.2019 0:00:00;1;530000;30819;31009;31564;31499
13;02.03.2019 0:00:00;1;530000;30616;30803;31550;31469
14;02.03.2019 0:00:00;1;530000;30303;30596;31400;31398
15;02.03.2019 0:00:00;1;530000;30606;30490;31674;31593
16;02.03.2019 0:00:00;1;530000;30387;30572;31471;31352
17;02.03.2019 0:00:00;1;530000;31135;31465;32473;32317
18;02.03.2019 0:00:00;1;530000;32627;32738;33174;33079
19;02.03.2019 0:00:00;1;530000;31982;32100;32515;32342
20;02.03.2019 0:00:00;1;530000;31817;31666;31588;31455
21;02.03.2019 0:00:00;1;530000;30803;30897;30453;30599
22;02.03.2019 0:00:00;1;530000;29238;29582;28863;29125
23;02.03.2019 0:00:00;1;530000;28119;28288;27863;28143
0;03.03.2019 0:00:00;1;530000;27335;27256;26914;27273
1;03.03.2019 0:00:00;1;530000;26599;26316;26885;27151
2;03.03.2019 0:00:00;1;530000;26428;26229;26475;26598
3;03.03.2019 0:00:00;1;530000;26248;26114;26095;26150
4;03.03.2019 0:00:00;1;530000;26315;26308;26648;26549
5;03.03.2019 0:00:00;1;530000;26879;27140;26990;27308
6;03.03.2019 0:00:00;1;530000;27508;27555;27990;28190
7;03.03.2019 0:00:00;1;530000;27940;28208;28692;28999
8;03.03.2019 0:00:00;1;530000;29683;29639;30429;30698
9;03.03.2019 0:00:00;1;530000;30516;30811;31245;31173
10;03.03.2019 0:00:00;1;530000;30983;31069;31228;31146
11;03.03.2019 0:00:00;1;530000;31054;30803;31093;30995
12;03.03.2019 0:00:00;1;530000;31019;30851;30958;30818
13;03.03.2019 0:00:00;1;530000;30889;30702;30653;30950
14;03.03.2019 0:00:00;1;530000;30730;30809;30664;31018
15;03.03.2019 0:00:00;1;530000;30726;30713;31389;31347
16;03.03.2019 0:00:00;1;530000;30897;30996;31702;31476
17;03.03.2019 0:00:00;1;530000;31226;31606;32579;32388
18;03.03.2019 0:00:00;1;530000;32729;32498;32770;32588
19;03.03.2019 0:00:00;1;530000;32310;32042;32542;32350
20;03.03.2019 0:00:00;1;530000;31846;31833;32498;32330
21;03.03.2019 0:00:00;1;530000;30840;30850;31374;31324
22;03.03.2019 0:00:00;1;530000;29212;29246;29422;29803
23;03.03.2019 0:00:00;1;530000;27820;27863;28295;28393
0;04.03.2019 0:00:00;1;530000;26887;26972;27248;27147
1;04.03.2019 0:00:00;1;530000;26390;26517;27155;27238
2;04.03.2019 0:00:00;1;530000;25890;25975;26878;27006
3;04.03.2019 0:00:00;1;530000;26150;26065;27093;27016
4;04.03.2019 0:00:00;1;530000;26473;26328;27505;27437
5;04.03.2019 0:00:00;1;530000;27771;27603;29359;29084
6;04.03.2019 0:00:00;1;530000;30144;29839;31526;31477
7;04.03.2019 0:00:00;1;530000;31374;30964;32023;32257
8;04.03.2019 0:00:00;1;530000;33347;33463;33405;33357
9;04.03.2019 0:00:00;1;530000;33930;33842;33349;33486
10;04.03.2019 0:00:00;1;530000;33800;33763;33430;33407
11;04.03.2019 0:00:00;1;530000;33152;33260;32433;32496
12;04.03.2019 0:00:00;1;530000;33133;32967;32225;32473
13;04.03.2019 0:00:00;1;530000;33323;33326;32226;32448
14;04.03.2019 0:00:00;1;530000;33128;33022;32031;32438
15;04.03.2019 0:00:00;1;530000;32979;32965;32030;32416
16;04.03.2019 0:00:00;1;530000;32576;32528;32075;32805
17;04.03.2019 0:00:00;1;530000;33014;32968;33249;33388
18;04.03.2019 0:00:00;1;530000;33837;34014;33542;33526
19;04.03.2019 0:00:00;1;530000;33215;33316;33155;33090
20;04.03.2019 0:00:00;1;530000;32371;32522;31901;31618
21;04.03.2019 0:00:00;1;530000;31220;31213;30904;30844
22;04.03.2019 0:00:00;1;530000;29225;29443;29153;29314
23;04.03.2019 0:00:00;1;530000;27525;27830;27180;28173
0;05.03.2019 0:00:00;1;530000;26745;26951;27021;27326
1;05.03.2019 0:00:00;1;530000;26062;26000;26933;27149
2;05.03.2019 0:00:00;1;530000;25636;25696;26808;26764
3;05.03.2019 0:00:00;1;530000;25791;25782;27009;26914
4;05.03.2019 0:00:00;1;530000;26164;26114;27779;27647
5;05.03.2019 0:00:00;1;530000;27378;27328;28703;28600
6;05.03.2019 0:00:00;1;530000;29448;29611;31213;31153
7;05.03.2019 0:00:00;1;530000;30953;31254;31699;31707
8;05.03.2019 0:00:00;1;530000;32546;32705;32406;32766
9;05.03.2019 0:00:00;1;530000;33124;33132;32995;33211
10;05.03.2019 0:00:00;1;530000;33000;33072;32688;32779
11;05.03.2019 0:00:00;1;530000;32457;32370;31666;31871
12;05.03.2019 0:00:00;1;530000;32504;32313;31633;31729
13;05.03.2019 0:00:00;1;530000;32714;32556;31765;31773
14;05.03.2019 0:00:00;1;530000;32344;32440;31703;31675
15;05.03.2019 0:00:00;1;530000;32460;32448;31556;31542
16;05.03.2019 0:00:00;1;530000;32249;31988;31721;31642
17;05.03.2019 0:00:00;1;530000;32571;32513;32346;32370
18;05.03.2019 0:00:00;1;530000;33159;33533;32870;32991
19;05.03.2019 0:00:00;1;530000;32644;33054;32488;32171
20;05.03.2019 0:00:00;1;530000;32075;31912;31890;31131
21;05.03.2019 0:00:00;1;530000;30743;30733;30581;30357
22;05.03.2019 0:00:00;1;530000;28824;28898;29055;28913
23;05.03.2019 0:00:00;1;530000;27498;27309;27359;27248
0;06.03.2019 0:00:00;1;530000;26413;26296;26948;26871
1;06.03.2019 0:00:00;1;530000;26007;25824;26893;26943
2;06.03.2019 0:00:00;1;530000;25520;25547;26862;26876
3;06.03.2019 0:00:00;1;530000;25626;25502;26994;26959
4;06.03.2019 0:00:00;1;530000;25772;25847;27355;27355
5;06.03.2019 0:00:00;1;530000;27047;27221;29634;29169
6;06.03.2019 0:00:00;1;530000;29413;29259;30858;30793
7;06.03.2019 0:00:00;1;530000;30891;30683;31473;31413
8;06.03.2019 0:00:00;1;530000;33013;32694;32767;32667
9;06.03.2019 0:00:00;1;530000;33616;33192;32993;33066
10;06.03.2019 0:00:00;1;530000;33580;33400;32840;32750
11;06.03.2019 0:00:00;1;530000;33162;33098;32058;32019
12;06.03.2019 0:00:00;1;530000;32965;32999;32139;32097
13;06.03.2019 0:00:00;1;530000;33111;33251;31923;31915
14;06.03.2019 0:00:00;1;530000;32891;33049;31861;31866
15;06.03.2019 0:00:00;1;530000;32796;33024;31918;31896
16;06.03.2019 0:00:00;1;530000;32297;32643;32207;32113
17;06.03.2019 0:00:00;1;530000;32553;32949;32753;33056
18;06.03.2019 0:00:00;1;530000;34048;33878;33017;32682
19;06.03.2019 0:00:00;1;530000;33555;33080;32767;32313
20;06.03.2019 0:00:00;1;530000;33034;32580;32038;31568
21;06.03.2019 0:00:00;1;530000;31851;31635;31899;31152
22;06.03.2019 0:00:00;1;530000;29918;30086;30427;30177
23;06.03.2019 0:00:00;1;530000;28324;28531;28517;28340
0;07.03.2019 0:00:00;1;530000;27417;27413;27063;27506
1;07.03.2019 0:00:00;1;530000;26727;26601;26930;27317
2;07.03.2019 0:00:00;1;530000;26597;26347;26956;27131
3;07.03.2019 0:00:00;1;530000;26520;26403;26789;27122
4;07.03.2019 0:00:00;1;530000;26958;26669;27085;27705
5;07.03.2019 0:00:00;1;530000;28312;28092;29589;29593
6;07.03.2019 0:00:00;1;530000;30055;30287;31347;31332
7;07.03.2019 0:00:00;1;530000;31540;31932;31847;31831
8;07.03.2019 0:00:00;1;530000;33329;33689;32914;32852
9;07.03.2019 0:00:00;1;530000;33408;34201;33257;33492
10;07.03.2019 0:00:00;1;530000;33357;33842;32966;33131
11;07.03.2019 0:00:00;1;530000;32663;33036;32855;33020
12;07.03.2019 0:00:00;1;530000;32428;32717;31759;32108
13;07.03.2019 0:00:00;1;530000;31989;32322;31243;31717
14;07.03.2019 0:00:00;1;530000;31685;31894;31039;31288
15;07.03.2019 0:00:00;1;530000;31504;31519;31058;31229
16;07.03.2019 0:00:00;1;530000;31312;31110;31131;31248
17;07.03.2019 0:00:00;1;530000;32002;31488;30953;30927
18;07.03.2019 0:00:00;1;530000;33253;32820;32168;32124
19;07.03.2019 0:00:00;1;530000;32615;32808;31736;31879
20;07.03.2019 0:00:00;1;530000;32073;32104;30621;30444
21;07.03.2019 0:00:00;1;530000;31234;30955;30288;30219
22;07.03.2019 0:00:00;1;530000;29421;29239;29202;29100
23;07.03.2019 0:00:00;1;530000;28144;27845;28561;28481
0;08.03.2019 0:00:00;1;530000;27122;27054;27065;26965
1;08.03.2019 0:00:00;1;530000;26518;26432;26981;27100
2;08.03.2019 0:00:00;1;530000;26006;25999;26794;26936
3;08.03.2019 0:00:00;1;530000;26018;25948;26715;26846
4;08.03.2019 0:00:00;1;530000;26062;25944;26753;26879
5;08.03.2019 0:00:00;1;530000;26427;26502;26755;26874
6;08.03.2019 0:00:00;1;530000;26800;26804;27322;27446
7;08.03.2019 0:00:00;1;530000;27503;27720;29257;29384
8;08.03.2019 0:00:00;1;530000;29037;29108;29400;29662
9;08.03.2019 0:00:00;1;530000;29987;29953;29390;29675
10;08.03.2019 0:00:00;1;530000;30198;30093;29431;29733
11;08.03.2019 0:00:00;1;530000;30201;30011;29353;29426
12;08.03.2019 0:00:00;1;530000;30071;29655;29453;29449
13;08.03.2019 0:00:00;1;530000;29798;29764;29485;29464
14;08.03.2019 0:00:00;1;530000;29768;29635;29119;29459
15;08.03.2019 0:00:00;1;530000;29563;29614;29717;29909
16;08.03.2019 0:00:00;1;530000;29541;29721;30219;30600
17;08.03.2019 0:00:00;1;530000;29811;29859;30970;30873
18;08.03.2019 0:00:00;1;530000;30848;31219;31159;30887
19;08.03.2019 0:00:00;1;530000;30603;31178;30677;30652
20;08.03.2019 0:00:00;1;530000;30281;30320;29524;29783
21;08.03.2019 0:00:00;1;530000;29365;29536;28418;28392
22;08.03.2019 0:00:00;1;530000;28199;28145;28087;28076
23;08.03.2019 0:00:00;1;530000;27069;26795;26666;26804
0;09.03.2019 0:00:00;1;530000;26143;26302;26586;26741
1;09.03.2019 0:00:00;1;530000;25491;25709;26308;26432
2;09.03.2019 0:00:00;1;530000;25224;25312;26269;26363
3;09.03.2019 0:00:00;1;530000;25083;24814;26253;26315
4;09.03.2019 0:00:00;1;530000;24899;25163;26256;26354
5;09.03.2019 0:00:00;1;530000;25771;25619;26771;26376
6;09.03.2019 0:00:00;1;530000;25836;26035;27554;27518
7;09.03.2019 0:00:00;1;530000;26616;26898;28249;28586
8;09.03.2019 0:00:00;1;530000;28270;28330;29320;29264
9;09.03.2019 0:00:00;1;530000;29312;29346;29495;29455
10;09.03.2019 0:00:00;1;530000;29527;29670;29414;29384
11;09.03.2019 0:00:00;1;530000;29266;29754;29316;29318
12;09.03.2019 0:00:00;1;530000;28955;29271;29441;29395
13;09.03.2019 0:00:00;1;530000;29107;28963;29438;29328
14;09.03.2019 0:00:00;1;530000;28943;28701;29471;29400
15;09.03.2019 0:00:00;1;530000;28821;28839;29455;29451
16;09.03.2019 0:00:00;1;530000;28927;28899;29605;29585
17;09.03.2019 0:00:00;1;530000;29102;29396;30637;30596
18;09.03.2019 0:00:00;1;530000;30923;30724;31091;31038
19;09.03.2019 0:00:00;1;530000;30554;30213;30694;30628
20;09.03.2019 0:00:00;1;530000;30326;30159;30356;30243
21;09.03.2019 0:00:00;1;530000;29408;29379;29550;29478
22;09.03.2019 0:00:00;1;530000;28172;28156;28522;28689
23;09.03.2019 0:00:00;1;530000;26918;26759;27083;27480
0;10.03.2019 0:00:00;1;530000;25857;26050;25798;26256
1;10.03.2019 0:00:00;1;530000;25336;25443;25614;26029
2;10.03.2019 0:00:00;1;530000;25109;25004;25749;26041
3;10.03.2019 0:00:00;1;530000;24980;24899;25879;26050
4;10.03.2019 0:00:00;1;530000;25161;25005;25980;26097
5;10.03.2019 0:00:00;1;530000;25690;25556;26272;26219
6;10.03.2019 0:00:00;1;530000;25619;25845;27416;27041
7;10.03.2019 0:00:00;1;530000;26428;26655;28450;28454
8;10.03.2019 0:00:00;1;530000;28344;28040;29495;29462
9;10.03.2019 0:00:00;1;530000;29402;29273;29689;29290
10;10.03.2019 0:00:00;1;530000;29639;29658;29644;29371
11;10.03.2019 0:00:00;1;530000;29411;29657;29669;29421
12;10.03.2019 0:00:00;1;530000;29464;29602;29639;29438
13;10.03.2019 0:00:00;1;530000;29314;29333;29478;29426
14;10.03.2019 0:00:00;1;530000;29033;29093;29436;29423
15;10.03.2019 0:00:00;1;530000;28916;29045;29998;29929
16;10.03.2019 0:00:00;1;530000;29246;29060;31245;30831
17;10.03.2019 0:00:00;1;530000;29607;29504;31231;30853
18;10.03.2019 0:00:00;1;530000;30816;31112;31320;31017
19;10.03.2019 0:00:00;1;530000;31010;30960;31045;30828
20;10.03.2019 0:00:00;1;530000;30436;30269;30296;29953
21;10.03.2019 0:00:00;1;530000;29457;29594;29867;29486
22;10.03.2019 0:00:00;1;530000;27894;28256;28938;28890
23;10.03.2019 0:00:00;1;530000;26564;26645;26816;27043
0;11.03.2019 0:00:00;1;530000;25655;25705;26249;26537
1;11.03.2019 0:00:00;1;530000;25303;25195;26129;26455
2;11.03.2019 0:00:00;1;530000;24885;24754;26217;26259
3;11.03.2019 0:00:00;1;530000;25084;24880;26434;26416
4;11.03.2019 0:00:00;1;530000;25285;25350;27087;27095
5;11.03.2019 0:00:00;1;530000;26622;26731;28264;27986
6;11.03.2019 0:00:00;1;530000;28431;28842;30447;30270
7;11.03.2019 0:00:00;1;530000;30035;30547;30815;30700
8;11.03.2019 0:00:00;1;530000;32345;31990;32140;31695
9;11.03.2019 0:00:00;1;530000;32792;32748;32837;32420
10;11.03.2019 0:00:00;1;530000;32858;32741;32423;31969
11;11.03.2019 0:00:00;1;530000;32301;32262;31139;31086
12;11.03.2019 0:00:00;1;530000;32066;32104;31039;31001
13;11.03.2019 0:00:00;1;530000;32293;32256;30998;31012
14;11.03.2019 0:00:00;1;530000;31989;31976;30911;30933
15;11.03.2019 0:00:00;1;530000;31971;31950;30929;30909
16;11.03.2019 0:00:00;1;530000;31407;31627;30933;31104
17;11.03.2019 0:00:00;1;530000;31761;31903;31672;32222
18;11.03.2019 0:00:00;1;530000;32852;32727;32653;32180
19;11.03.2019 0:00:00;1;530000;32445;32581;31908;31611
20;11.03.2019 0:00:00;1;530000;31655;32067;31480;30881
21;11.03.2019 0:00:00;1;530000;30676;30593;30087;30013
22;11.03.2019 0:00:00;1;530000;28679;28701;28333;28235
23;11.03.2019 0:00:00;1;530000;27090;27200;27086;27070
0;12.03.2019 0:00:00;1;530000;25979;26212;26817;27043
1;12.03.2019 0:00:00;1;530000;25566;25535;26706;26815
2;12.03.2019 0:00:00;1;530000;25184;25142;26647;26613
3;12.03.2019 0:00:00;1;530000;25355;25391;26672;26613
4;12.03.2019 0:00:00;1;530000;25596;25626;27211;27175
5;12.03.2019 0:00:00;1;530000;26899;26858;28416;28154
6;12.03.2019 0:00:00;1;530000;28573;28720;30615;30591
7;12.03.2019 0:00:00;1;530000;30220;30425;30961;30933
8;12.03.2019 0:00:00;1;530000;32235;32117;32007;31957
9;12.03.2019 0:00:00;1;530000;32461;32616;32200;32283
10;12.03.2019 0:00:00;1;530000;32293;32546;31960;32040
11;12.03.2019 0:00:00;1;530000;31608;31852;31078;31124
12;12.03.2019 0:00:00;1;530000;31379;31715;31035;30963
13;12.03.2019 0:00:00;1;530000;31534;31605;31076;31027
14;12.03.2019 0:00:00;1;530000;31397;31406;30944;30893
15;12.03.2019 0:00:00;1;530000;31447;31292;30913;30911
16;12.03.2019 0:00:00;1;530000;31081;31053;31049;31211
17;12.03.2019 0:00:00;1;530000;31657;31309;31841;31868
18;12.03.2019 0:00:00;1;530000;33050;32727;32005;31992
19;12.03.2019 0:00:00;1;530000;32432;32625;31771;31705
20;12.03.2019 0:00:00;1;530000;32117;32001;31061;30831
21;12.03.2019 0:00:00;1;530000;30838;30767;30688;30430
22;12.03.2019 0:00:00;1;530000;28827;28879;29373;29245
23;12.03.2019 0:00:00;1;530000;27483;27343;27592;27501
0;13.03.2019 0:00:00;1;530000;26493;26426;27041;26994
1;13.03.2019 0:00:00;1;530000;26026;25740;26538;26435
2;13.03.2019 0:00:00;1;530000;25566;25501;26375;26266
3;13.03.2019 0:00:00;1;530000;25889;25600;26509;26423
4;13.03.2019 0:00:00;1;530000;26315;26048;27261;27181
5;13.03.2019 0:00:00;1;530000;27656;27304;28158;28069
6;13.03.2019 0:00:00;1;530000;29308;29208;30974;30911
7;13.03.2019 0:00:00;1;530000;30771;30863;31163;31121
8;13.03.2019 0:00:00;1;530000;32641;32672;32349;32157
9;13.03.2019 0:00:00;1;530000;33011;33274;32538;32543
10;13.03.2019 0:00:00;1;530000;32547;33170;31901;32259
11;13.03.2019 0:00:00;1;530000;32322;32311;31459;31350
12;13.03.2019 0:00:00;1;530000;32075;31859;31323;31244
13;13.03.2019 0:00:00;1;530000;32237;32074;31286;31185
14;13.03.2019 0:00:00;1;530000;31914;32013;31229;31187
15;13.03.2019 0:00:00;1;530000;31836;31818;31291;31144
16;13.03.2019 0:00:00;1;530000;31460;31462;31032;31441
17;13.03.2019 0:00:00;1;530000;31795;31914;32187;32329
18;13.03.2019 0:00:00;1;530000;33024;32997;32342;32316
19;13.03.2019 0:00:00;1;530000;32923;32720;32181;31923
20;13.03.2019 0:00:00;1;530000;32260;31986;31284;31216
21;13.03.2019 0:00:00;1;530000;31120;31060;31086;30932
22;13.03.2019 0:00:00;1;530000;29305;29110;29640;29211
23;13.03.2019 0:00:00;1;530000;27606;27602;27593;27549
0;14.03.2019 0:00:00;1;530000;26601;26684;27155;27123
1;14.03.2019 0:00:00;1;530000;26330;26183;26821;26698
2;14.03.2019 0:00:00;1;530000;26205;25825;26649;26624
3;14.03.2019 0:00:00;1;530000;26166;26001;26791;26725
4;14.03.2019 0:00:00;1;530000;26565;26462;27535;27490
5;14.03.2019 0:00:00;1;530000;28014;27883;29242;29182
6;14.03.2019 0:00:00;1;530000;29450;29524;30731;30675
7;14.03.2019 0:00:00;1;530000;30980;31217;31169;31087
8;14.03.2019 0:00:00;1;530000;32833;32910;32414;32308
9;14.03.2019 0:00:00;1;530000;33043;33309;32487;32613
10;14.03.2019 0:00:00;1;530000;32724;32760;32451;32235
11;14.03.2019 0:00:00;1;530000;32126;32111;31434;31384
12;14.03.2019 0:00:00;1;530000;31947;32050;31323;31311
13;14.03.2019 0:00:00;1;530000;32009;32059;31268;31217
14;14.03.2019 0:00:00;1;530000;31626;31916;31122;31104
15;14.03.2019 0:00:00;1;530000;31585;31830;31049;31039
16;14.03.2019 0:00:00;1;530000;31401;31233;31065;31232
17;14.03.2019 0:00:00;1;530000;31841;31466;32182;32130
18;14.03.2019 0:00:00;1;530000;33104;33066;32155;32117
19;14.03.2019 0:00:00;1;530000;32839;32887;32061;31704
20;14.03.2019 0:00:00;1;530000;32205;32257;31074;30991
21;14.03.2019 0:00:00;1;530000;31033;31107;30939;30857
22;14.03.2019 0:00:00;1;530000;29111;29322;30185;30120
23;14.03.2019 0:00:00;1;530000;27594;27411;27546;27487
0;15.03.2019 0:00:00;1;530000;26465;26555;26862;26790
1;15.03.2019 0:00:00;1;530000;25954;26003;26564;26456
2;15.03.2019 0:00:00;1;530000;25572;25697;26393;26321
3;15.03.2019 0:00:00;1;530000;25783;25703;26420;26336
4;15.03.2019 0:00:00;1;530000;25858;26113;26920;27010
5;15.03.2019 0:00:00;1;530000;27381;27583;28279;28691
6;15.03.2019 0:00:00;1;530000;28881;29004;30329;30256
7;15.03.2019 0:00:00;1;530000;30373;30715;30644;30521
8;15.03.2019 0:00:00;1;530000;32383;32413;31383;31739
9;15.03.2019 0:00:00;1;530000;32994;32743;31785;31956
10;15.03.2019 0:00:00;1;530000;32706;32426;31639;31538
11;15.03.2019 0:00:00;1;530000;32264;32179;31609;30761
12;15.03.2019 0:00:00;1;530000;31849;32026;30659;30626
13;15.03.2019 0:00:00;1;530000;31821;32071;30602;30572
14;15.03.2019 0:00:00;1;530000;31770;31655;30541;30451
15;15.03.2019 0:00:00;1;530000;31660;31474;30554;30482
16;15.03.2019 0:00:00;1;530000;31581;31319;30649;30778
17;15.03.2019 0:00:00;1;530000;31943;31642;31588;31704
