INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT;E_USE_PLAN;GEN_FACT;GEN_PLAN
9;31.03.2017 0:00:00;1;530000;31189;31263;32067;32010
10;31.03.2017 0:00:00;1;530000;31358;31221;32131;31895
11;31.03.2017 0:00:00;1;530000;30580;30819;31292;31248
12;31.03.2017 0:00:00;1;530000;30784;30736;31268;31193
13;31.03.2017 0:00:00;1;530000;30964;30877;31215;31113
14;31.03.2017 0:00:00;1;530000;30702;30590;31135;31024
15;31.03.2017 0:00:00;1;530000;30624;30584;30670;30454
16;31.03.2017 0:00:00;1;530000;30551;30340;30382;30443
17;31.03.2017 0:00:00;1;530000;30729;30401;31088;31646
18;31.03.2017 0:00:00;1;530000;30967;30980;32186;31538
19;31.03.2017 0:00:00;1;530000;31876;32012;32265;32039
20;31.03.2017 0:00:00;1;530000;31073;31412;31733;30698
21;31.03.2017 0:00:00;1;530000;29900;29860;29991;29478
22;31.03.2017 0:00:00;1;530000;28127;28167;29311;28985
23;31.03.2017 0:00:00;1;530000;26385;26324;27509;26924
0;01.04.2017 0:00:00;1;530000;25295;25077;26433;26502
1;01.04.2017 0:00:00;1;530000;24420;24474;24722;26343
2;01.04.2017 0:00:00;1;530000;23953;24079;24672;26105
3;01.04.2017 0:00:00;1;530000;23713;23965;24727;26160
4;01.04.2017 0:00:00;1;530000;23986;23888;24385;25890
5;01.04.2017 0:00:00;1;530000;24082;24269;25114;26379
6;01.04.2017 0:00:00;1;530000;24651;24731;26468;27362
7;01.04.2017 0:00:00;1;530000;25775;25787;28203;28564
8;01.04.2017 0:00:00;1;530000;27525;27199;29136;29022
9;01.04.2017 0:00:00;1;530000;28334;28267;29919;29863
10;01.04.2017 0:00:00;1;530000;28744;28539;29866;29861
11;01.04.2017 0:00:00;1;530000;28538;28547;29183;28648
12;01.04.2017 0:00:00;1;530000;28415;28436;28941;28485
13;01.04.2017 0:00:00;1;530000;28246;28356;28305;28435
14;01.04.2017 0:00:00;1;530000;27773;28068;28252;28438
15;01.04.2017 0:00:00;1;530000;27716;27979;28287;28436
16;01.04.2017 0:00:00;1;530000;27678;27993;28638;28446
17;01.04.2017 0:00:00;1;530000;28112;28116;28779;28717
18;01.04.2017 0:00:00;1;530000;28620;28964;30063;29285
19;01.04.2017 0:00:00;1;530000;29782;29818;30537;29935
20;01.04.2017 0:00:00;1;530000;29719;29471;29990;29157
21;01.04.2017 0:00:00;1;530000;28782;28433;28443;28191
22;01.04.2017 0:00:00;1;530000;26994;27110;26797;26990
23;01.04.2017 0:00:00;1;530000;25538;25687;26308;26190
0;02.04.2017 0:00:00;1;530000;24547;24814;24939;24775
1;02.04.2017 0:00:00;1;530000;23778;24113;24308;24484
2;02.04.2017 0:00:00;1;530000;23209;23723;24284;24628
3;02.04.2017 0:00:00;1;530000;23393;23377;24336;24489
4;02.04.2017 0:00:00;1;530000;23452;23422;24349;24508
5;02.04.2017 0:00:00;1;530000;23567;23522;24341;24792
6;02.04.2017 0:00:00;1;530000;23857;24045;24264;25303
7;02.04.2017 0:00:00;1;530000;24909;24974;26409;26419
8;02.04.2017 0:00:00;1;530000;26614;26337;28636;28250
9;02.04.2017 0:00:00;1;530000;27943;27121;29124;28538
10;02.04.2017 0:00:00;1;530000;28309;27584;29118;28525
11;02.04.2017 0:00:00;1;530000;28248;27667;29089;28520
12;02.04.2017 0:00:00;1;530000;28242;27989;28513;28417
13;02.04.2017 0:00:00;1;530000;28047;28099;28396;28299
14;02.04.2017 0:00:00;1;530000;27860;27856;28317;28298
15;02.04.2017 0:00:00;1;530000;27687;27910;28361;28322
16;02.04.2017 0:00:00;1;530000;27807;27888;28854;28576
17;02.04.2017 0:00:00;1;530000;27973;28130;29587;29313
18;02.04.2017 0:00:00;1;530000;28589;28759;30223;29906
19;02.04.2017 0:00:00;1;530000;29739;29869;30294;29902
20;02.04.2017 0:00:00;1;530000;29509;29818;30093;29841
21;02.04.2017 0:00:00;1;530000;28248;28563;28822;28759
22;02.04.2017 0:00:00;1;530000;26299;26694;26180;26288
23;02.04.2017 0:00:00;1;530000;24985;25139;25009;25448
0;03.04.2017 0:00:00;1;530000;23783;24325;25050;25360
1;03.04.2017 0:00:00;1;530000;23168;23610;24861;25010
2;03.04.2017 0:00:00;1;530000;22942;23302;24370;24728
3;03.04.2017 0:00:00;1;530000;22862;22981;24418;24716
4;03.04.2017 0:00:00;1;530000;22990;23226;24458;25035
5;03.04.2017 0:00:00;1;530000;23960;23991;24917;25953
6;03.04.2017 0:00:00;1;530000;26141;25673;27980;28244
7;03.04.2017 0:00:00;1;530000;27471;27558;29684;29110
8;03.04.2017 0:00:00;1;530000;29758;29670;30567;29890
9;03.04.2017 0:00:00;1;530000;30540;30661;31227;30358
10;03.04.2017 0:00:00;1;530000;30614;30516;30770;30388
11;03.04.2017 0:00:00;1;530000;30146;30092;30450;29778
12;03.04.2017 0:00:00;1;530000;30300;30003;29803;29661
13;03.04.2017 0:00:00;1;530000;30293;30080;30115;29598
14;03.04.2017 0:00:00;1;530000;30052;29850;30122;29598
15;03.04.2017 0:00:00;1;530000;30017;29853;30484;29645
16;03.04.2017 0:00:00;1;530000;29901;29881;29585;29469
17;03.04.2017 0:00:00;1;530000;30022;29903;30748;30686
18;03.04.2017 0:00:00;1;530000;30331;30322;30865;30519
19;03.04.2017 0:00:00;1;530000;31022;31109;31154;30307
20;03.04.2017 0:00:00;1;530000;30508;30596;29415;29325
21;03.04.2017 0:00:00;1;530000;29055;29578;28936;28825
22;03.04.2017 0:00:00;1;530000;27061;27442;27560;27835
23;03.04.2017 0:00:00;1;530000;25247;25617;25344;25619
0;04.04.2017 0:00:00;1;530000;24049;24075;25946;25884
1;04.04.2017 0:00:00;1;530000;23371;23392;24818;24696
2;04.04.2017 0:00:00;1;530000;23189;23065;24362;24227
3;04.04.2017 0:00:00;1;530000;23181;22976;24915;24817
4;04.04.2017 0:00:00;1;530000;23617;23291;24971;24836
5;04.04.2017 0:00:00;1;530000;24314;24206;25906;25702
6;04.04.2017 0:00:00;1;530000;26246;26279;28023;28149
7;04.04.2017 0:00:00;1;530000;28078;28185;28782;28871
8;04.04.2017 0:00:00;1;530000;29739;29966;29885;29689
9;04.04.2017 0:00:00;1;530000;30481;30338;29972;30087
10;04.04.2017 0:00:00;1;530000;30230;30609;29724;29867
11;04.04.2017 0:00:00;1;530000;29719;30060;29190;29265
12;04.04.2017 0:00:00;1;530000;29743;29799;29309;29203
13;04.04.2017 0:00:00;1;530000;29740;29900;29176;29043
14;04.04.2017 0:00:00;1;530000;29816;29692;29103;28931
15;04.04.2017 0:00:00;1;530000;29723;29536;29339;28930
16;04.04.2017 0:00:00;1;530000;29348;29384;29341;28940
17;04.04.2017 0:00:00;1;530000;29575;29457;29246;29039
18;04.04.2017 0:00:00;1;530000;29974;29810;30309;30244
19;04.04.2017 0:00:00;1;530000;30763;30952;30562;30355
20;04.04.2017 0:00:00;1;530000;30554;30539;30581;30026
21;04.04.2017 0:00:00;1;530000;28990;29364;27924;27778
22;04.04.2017 0:00:00;1;530000;26836;27094;27157;27079
23;04.04.2017 0:00:00;1;530000;25193;25464;25207;25923
0;05.04.2017 0:00:00;1;530000;24144;23932;24919;25221
1;05.04.2017 0:00:00;1;530000;23512;23247;24674;24975
2;05.04.2017 0:00:00;1;530000;23189;22958;24383;24666
3;05.04.2017 0:00:00;1;530000;22857;23107;24685;24564
4;05.04.2017 0:00:00;1;530000;23380;23457;24970;24827
5;05.04.2017 0:00:00;1;530000;24139;24129;26101;25983
6;05.04.2017 0:00:00;1;530000;26116;25988;27354;27459
7;05.04.2017 0:00:00;1;530000;28127;27866;28915;28522
8;05.04.2017 0:00:00;1;530000;30085;29643;29510;29075
9;05.04.2017 0:00:00;1;530000;30511;30411;29872;29546
10;05.04.2017 0:00:00;1;530000;30462;30546;29688;29374
11;05.04.2017 0:00:00;1;530000;29883;29877;28865;28750
12;05.04.2017 0:00:00;1;530000;29604;29768;28718;28705
13;05.04.2017 0:00:00;1;530000;29717;29891;28776;28682
14;05.04.2017 0:00:00;1;530000;29278;29600;28714;28587
15;05.04.2017 0:00:00;1;530000;29099;29182;28751;28568
16;05.04.2017 0:00:00;1;530000;28596;28990;28719;28433
17;05.04.2017 0:00:00;1;530000;28739;28956;28718;28425
18;05.04.2017 0:00:00;1;530000;28903;29429;30036;29642
19;05.04.2017 0:00:00;1;530000;30122;30591;30073;29711
20;05.04.2017 0:00:00;1;530000;30161;30205;29920;29545
21;05.04.2017 0:00:00;1;530000;28866;28664;28962;28111
22;05.04.2017 0:00:00;1;530000;26764;26849;27677;27344
23;05.04.2017 0:00:00;1;530000;24883;25056;26420;26134
0;06.04.2017 0:00:00;1;530000;23953;23708;25010;24703
1;06.04.2017 0:00:00;1;530000;23103;23158;24085;24273
2;06.04.2017 0:00:00;1;530000;22748;22911;24522;24486
3;06.04.2017 0:00:00;1;530000;22549;22910;24419;24576
4;06.04.2017 0:00:00;1;530000;23071;23116;24380;24783
5;06.04.2017 0:00:00;1;530000;23671;23772;25222;25673
6;06.04.2017 0:00:00;1;530000;25586;25533;27140;27547
7;06.04.2017 0:00:00;1;530000;27572;27443;28993;28249
8;06.04.2017 0:00:00;1;530000;29266;29265;30040;29079
9;06.04.2017 0:00:00;1;530000;29602;30092;29755;29690
10;06.04.2017 0:00:00;1;530000;29428;29815;29426;29322
11;06.04.2017 0:00:00;1;530000;28630;29216;28631;28673
12;06.04.2017 0:00:00;1;530000;28650;28696;28558;28469
13;06.04.2017 0:00:00;1;530000;28692;28766;28555;28465
14;06.04.2017 0:00:00;1;530000;28324;28523;28553;28463
15;06.04.2017 0:00:00;1;530000;28353;28201;28542;28483
16;06.04.2017 0:00:00;1;530000;27837;27931;28519;28456
17;06.04.2017 0:00:00;1;530000;27889;28014;28480;28437
18;06.04.2017 0:00:00;1;530000;28577;28596;29645;29290
19;06.04.2017 0:00:00;1;530000;29946;29783;30444;29633
20;06.04.2017 0:00:00;1;530000;29633;29317;29987;28871
21;06.04.2017 0:00:00;1;530000;28254;27975;28305;27432
22;06.04.2017 0:00:00;1;530000;26101;26256;27152;27032
23;06.04.2017 0:00:00;1;530000;24522;24713;25730;25651
0;07.04.2017 0:00:00;1;530000;23422;23523;24419;24727
1;07.04.2017 0:00:00;1;530000;22782;22822;23867;24260
2;07.04.2017 0:00:00;1;530000;22133;22497;23549;24188
3;07.04.2017 0:00:00;1;530000;22380;22210;23562;23892
4;07.04.2017 0:00:00;1;530000;22596;22637;24617;24578
5;07.04.2017 0:00:00;1;530000;23430;23077;26005;25327
6;07.04.2017 0:00:00;1;530000;25226;25402;27509;27456
7;07.04.2017 0:00:00;1;530000;26927;27239;27920;27813
8;07.04.2017 0:00:00;1;530000;28679;28963;28964;28971
9;07.04.2017 0:00:00;1;530000;29438;29643;29285;29193
10;07.04.2017 0:00:00;1;530000;29108;29319;29332;29198
11;07.04.2017 0:00:00;1;530000;28880;29000;28880;28776
12;07.04.2017 0:00:00;1;530000;28870;29021;28583;28684
13;07.04.2017 0:00:00;1;530000;28898;28897;28450;28637
14;07.04.2017 0:00:00;1;530000;28672;28808;28176;28290
15;07.04.2017 0:00:00;1;530000;28484;28374;28183;28282
16;07.04.2017 0:00:00;1;530000;28137;28084;28032;28162
17;07.04.2017 0:00:00;1;530000;28088;28121;27855;28015
18;07.04.2017 0:00:00;1;530000;28399;28651;28581;28695
19;07.04.2017 0:00:00;1;530000;29614;29631;28615;28770
20;07.04.2017 0:00:00;1;530000;29280;29617;28468;28476
21;07.04.2017 0:00:00;1;530000;28300;28406;27618;27549
22;07.04.2017 0:00:00;1;530000;26456;26383;26771;26694
23;07.04.2017 0:00:00;1;530000;24935;24590;24726;24406
0;08.04.2017 0:00:00;1;530000;23540;23408;24988;24972
1;08.04.2017 0:00:00;1;530000;22998;22570;24379;24609
2;08.04.2017 0:00:00;1;530000;22504;22272;24368;24607
3;08.04.2017 0:00:00;1;530000;22287;22312;24342;24594
4;08.04.2017 0:00:00;1;530000;22646;22406;24477;24662
5;08.04.2017 0:00:00;1;530000;22691;22590;24885;25066
6;08.04.2017 0:00:00;1;530000;23296;23354;25549;25940
7;08.04.2017 0:00:00;1;530000;24772;24702;26969;27101
8;08.04.2017 0:00:00;1;530000;26474;26167;28272;27948
9;08.04.2017 0:00:00;1;530000;27156;26733;28271;28180
10;08.04.2017 0:00:00;1;530000;27615;27301;28444;28220
11;08.04.2017 0:00:00;1;530000;27407;27127;27635;27499
12;08.04.2017 0:00:00;1;530000;27559;26996;27411;27298
13;08.04.2017 0:00:00;1;530000;27503;27066;27437;27328
14;08.04.2017 0:00:00;1;530000;27390;26961;27560;27288
15;08.04.2017 0:00:00;1;530000;27316;26953;27557;27330
16;08.04.2017 0:00:00;1;530000;27355;27102;27637;27420
17;08.04.2017 0:00:00;1;530000;27458;27048;27612;27361
18;08.04.2017 0:00:00;1;530000;27850;27764;28660;28381
19;08.04.2017 0:00:00;1;530000;28767;29015;29096;28828
20;08.04.2017 0:00:00;1;530000;28828;29228;29408;28316
21;08.04.2017 0:00:00;1;530000;27826;27931;27209;26969
22;08.04.2017 0:00:00;1;530000;26135;26036;25325;25882
23;08.04.2017 0:00:00;1;530000;24661;24616;24062;24391
0;09.04.2017 0:00:00;1;530000;23824;23523;24253;24270
1;09.04.2017 0:00:00;1;530000;22932;22902;23818;24165
2;09.04.2017 0:00:00;1;530000;22554;22569;23869;24155
3;09.04.2017 0:00:00;1;530000;22369;22508;24119;24056
4;09.04.2017 0:00:00;1;530000;22541;22486;24176;24148
5;09.04.2017 0:00:00;1;530000;22610;22527;24058;24218
6;09.04.2017 0:00:00;1;530000;23044;23030;24841;24730
7;09.04.2017 0:00:00;1;530000;23848;24077;25437;25681
8;09.04.2017 0:00:00;1;530000;25511;25565;27115;27093
9;09.04.2017 0:00:00;1;530000;26285;26452;27520;27475
10;09.04.2017 0:00:00;1;530000;26315;26682;27574;27503
11;09.04.2017 0:00:00;1;530000;26360;26569;27641;27541
12;09.04.2017 0:00:00;1;530000;26206;26436;27634;27543
13;09.04.2017 0:00:00;1;530000;25921;26315;27401;27251
14;09.04.2017 0:00:00;1;530000;26157;26186;27072;26897
15;09.04.2017 0:00:00;1;530000;25918;26145;27094;26935
16;09.04.2017 0:00:00;1;530000;25959;26112;27347;27119
17;09.04.2017 0:00:00;1;530000;26312;26251;28305;28167
18;09.04.2017 0:00:00;1;530000;26774;26972;28759;28585
19;09.04.2017 0:00:00;1;530000;28537;28438;28784;28661
20;09.04.2017 0:00:00;1;530000;28742;28425;28670;28545
21;09.04.2017 0:00:00;1;530000;27573;27387;27581;27705
22;09.04.2017 0:00:00;1;530000;25638;25663;25909;26253
23;09.04.2017 0:00:00;1;530000;24263;24230;24382;24255
0;10.04.2017 0:00:00;1;530000;23286;23503;23994;24264
1;10.04.2017 0:00:00;1;530000;22500;22873;23152;24100
2;10.04.2017 0:00:00;1;530000;22344;22318;23594;23998
3;10.04.2017 0:00:00;1;530000;22214;22012;23586;24058
4;10.04.2017 0:00:00;1;530000;22637;22287;23615;24203
5;10.04.2017 0:00:00;1;530000;23165;23373;25028;25111
6;10.04.2017 0:00:00;1;530000;25366;25289;26640;27495
7;10.04.2017 0:00:00;1;530000;27178;27354;28069;28001
8;10.04.2017 0:00:00;1;530000;29296;29153;28946;29047
9;10.04.2017 0:00:00;1;530000;29959;29928;30010;29604
10;10.04.2017 0:00:00;1;530000;29703;29784;29995;29312
11;10.04.2017 0:00:00;1;530000;29592;29219;28818;28457
12;10.04.2017 0:00:00;1;530000;29350;29265;28659;28538
13;10.04.2017 0:00:00;1;530000;29672;29270;28750;28505
14;10.04.2017 0:00:00;1;530000;29254;29322;28443;28378
15;10.04.2017 0:00:00;1;530000;29160;28911;28557;28513
16;10.04.2017 0:00:00;1;530000;28690;28739;28275;28246
17;10.04.2017 0:00:00;1;530000;28530;28575;28353;28304
18;10.04.2017 0:00:00;1;530000;28709;29086;29710;29326
19;10.04.2017 0:00:00;1;530000;30074;30270;29768;29316
20;10.04.2017 0:00:00;1;530000;29915;30115;29504;29254
21;10.04.2017 0:00:00;1;530000;28328;28688;28134;28041
22;10.04.2017 0:00:00;1;530000;26114;26624;26990;26698
23;10.04.2017 0:00:00;1;530000;24459;24827;25764;25401
0;11.04.2017 0:00:00;1;530000;23486;23364;24882;24858
1;11.04.2017 0:00:00;1;530000;22795;22694;23810;24368
2;11.04.2017 0:00:00;1;530000;22495;22382;23771;24133
3;11.04.2017 0:00:00;1;530000;22422;22416;23761;24168
4;11.04.2017 0:00:00;1;530000;22786;22619;23807;24215
5;11.04.2017 0:00:00;1;530000;23351;23224;24772;24874
6;11.04.2017 0:00:00;1;530000;25181;25228;27416;27295
7;11.04.2017 0:00:00;1;530000;26661;27167;28112;28040
8;11.04.2017 0:00:00;1;530000;28617;28869;29067;29018
9;11.04.2017 0:00:00;1;530000;28800;29365;29181;29156
10;11.04.2017 0:00:00;1;530000;28673;28700;28938;28868
11;11.04.2017 0:00:00;1;530000;28126;28528;28090;27993
12;11.04.2017 0:00:00;1;530000;28111;28019;27787;27779
13;11.04.2017 0:00:00;1;530000;28099;28374;27724;27915
14;11.04.2017 0:00:00;1;530000;27962;27769;27728;27780
15;11.04.2017 0:00:00;1;530000;27854;27477;27854;27772
16;11.04.2017 0:00:00;1;530000;27447;27288;27494;27261
17;11.04.2017 0:00:00;1;530000;27576;27288;28073;27721
18;11.04.2017 0:00:00;1;530000;28213;27828;29229;29132
19;11.04.2017 0:00:00;1;530000;29402;29250;29842;29094
20;11.04.2017 0:00:00;1;530000;29417;29189;29360;29092
21;11.04.2017 0:00:00;1;530000;27898;27967;28198;27664
22;11.04.2017 0:00:00;1;530000;25557;25910;26205;26819
23;11.04.2017 0:00:00;1;530000;24139;24334;24447;24818
0;12.04.2017 0:00:00;1;530000;23085;23151;23813;23911
1;12.04.2017 0:00:00;1;530000;22416;22554;23184;23379
2;12.04.2017 0:00:00;1;530000;22212;22207;22976;23485
3;12.04.2017 0:00:00;1;530000;22006;22203;23266;23603
4;12.04.2017 0:00:00;1;530000;22357;22426;23279;23847
5;12.04.2017 0:00:00;1;530000;23158;23116;23900;24700
6;12.04.2017 0:00:00;1;530000;24861;24914;25942;26658
7;12.04.2017 0:00:00;1;530000;26737;26828;27421;27341
8;12.04.2017 0:00:00;1;530000;28959;28822;28689;28296
9;12.04.2017 0:00:00;1;530000;29399;29391;28868;28498
10;12.04.2017 0:00:00;1;530000;29646;29434;28886;28483
11;12.04.2017 0:00:00;1;530000;29356;28848;28505;27555
12;12.04.2017 0:00:00;1;530000;29040;28874;28480;27545
13;12.04.2017 0:00:00;1;530000;29354;29167;28408;27522
14;12.04.2017 0:00:00;1;530000;29132;29162;28413;27491
15;12.04.2017 0:00:00;1;530000;28778;28813;28347;27467
16;12.04.2017 0:00:00;1;530000;28669;28569;28245;27370
17;12.04.2017 0:00:00;1;530000;28636;28498;27708;27456
18;12.04.2017 0:00:00;1;530000;28873;28829;28718;28384
19;12.04.2017 0:00:00;1;530000;29889;30159;29008;28449
20;12.04.2017 0:00:00;1;530000;29971;29894;28920;28401
21;12.04.2017 0:00:00;1;530000;28678;28686;28506;27369
22;12.04.2017 0:00:00;1;530000;26378;26296;26726;26444
23;12.04.2017 0:00:00;1;530000;24915;24659;24158;24220
0;13.04.2017 0:00:00;1;530000;23782;23363;24183;24196
1;13.04.2017 0:00:00;1;530000;23004;22764;23700;23695
2;13.04.2017 0:00:00;1;530000;22708;22561;23146;23491
3;13.04.2017 0:00:00;1;530000;22641;22514;23339;23640
4;13.04.2017 0:00:00;1;530000;22986;22892;23512;23904
5;13.04.2017 0:00:00;1;530000;23846;23704;24289;24622
6;13.04.2017 0:00:00;1;530000;25617;25401;26491;26755
7;13.04.2017 0:00:00;1;530000;27247;27553;27774;27559
8;13.04.2017 0:00:00;1;530000;29406;29206;29219;28615
9;13.04.2017 0:00:00;1;530000;29894;29848;29467;28973
10;13.04.2017 0:00:00;1;530000;30065;29733;29455;28940
11;13.04.2017 0:00:00;1;530000;29771;29449;28916;28071
12;13.04.2017 0:00:00;1;530000;29812;29594;28266;27987
13;13.04.2017 0:00:00;1;530000;29820;29811;28313;27990
14;13.04.2017 0:00:00;1;530000;29788;29645;28453;27838
15;13.04.2017 0:00:00;1;530000;29816;29477;28546;28027
16;13.04.2017 0:00:00;1;530000;29667;29366;28623;28076
17;13.04.2017 0:00:00;1;530000;29672;29435;28908;28308
18;13.04.2017 0:00:00;1;530000;29854;29778;29339;29389
19;13.04.2017 0:00:00;1;530000;30608;30811;30037;29590
20;13.04.2017 0:00:00;1;530000;30328;30499;29764;29170
21;13.04.2017 0:00:00;1;530000;28965;29201;28728;27963
22;13.04.2017 0:00:00;1;530000;26812;26860;28383;27011
23;13.04.2017 0:00:00;1;530000;25157;25115;25833;25255
0;14.04.2017 0:00:00;1;530000;23960;23779;24900;24874
1;14.04.2017 0:00:00;1;530000;22938;23173;23941;23870
2;14.04.2017 0:00:00;1;530000;22921;22675;23767;23668
3;14.04.2017 0:00:00;1;530000;22732;22685;24264;24161
4;14.04.2017 0:00:00;1;530000;22858;22906;24504;24427
5;14.04.2017 0:00:00;1;530000;23653;23715;25056;24991
6;14.04.2017 0:00:00;1;530000;25421;25672;27032;26947
7;14.04.2017 0:00:00;1;530000;27173;27578;27720;27535
8;14.04.2017 0:00:00;1;530000;29342;29438;28891;28776
9;14.04.2017 0:00:00;1;530000;30138;30088;29354;29130
10;14.04.2017 0:00:00;1;530000;29965;29954;29452;28974
11;14.04.2017 0:00:00;1;530000;29457;29589;28768;28297
12;14.04.2017 0:00:00;1;530000;29290;29374;28785;28137
13;14.04.2017 0:00:00;1;530000;29616;29479;28717;28192
14;14.04.2017 0:00:00;1;530000;29385;29323;28551;28017
15;14.04.2017 0:00:00;1;530000;29148;29167;28722;28252
16;14.04.2017 0:00:00;1;530000;29199;28653;28475;27989
17;14.04.2017 0:00:00;1;530000;29193;28624;28611;27983
18;14.04.2017 0:00:00;1;530000;29597;29022;29687;28884
19;14.04.2017 0:00:00;1;530000;30263;30760;30146;29441
20;14.04.2017 0:00:00;1;530000;30314;30420;29539;29333
21;14.04.2017 0:00:00;1;530000;29142;28954;28577;27832
22;14.04.2017 0:00:00;1;530000;27142;26980;28255;27426
23;14.04.2017 0:00:00;1;530000;25679;25287;26299;26216
0;15.04.2017 0:00:00;1;530000;24378;24218;24803;24880
1;15.04.2017 0:00:00;1;530000;23642;23488;24493;24577
2;15.04.2017 0:00:00;1;530000;23310;22972;23877;24465
3;15.04.2017 0:00:00;1;530000;22995;22900;23838;24332
4;15.04.2017 0:00:00;1;530000;23151;22976;24056;24524
5;15.04.2017 0:00:00;1;530000;23050;23155;24604;24811
6;15.04.2017 0:00:00;1;530000;23818;23754;25345;25771
7;15.04.2017 0:00:00;1;530000;24956;25054;26737;27070
8;15.04.2017 0:00:00;1;530000;26676;26512;28056;27379
9;15.04.2017 0:00:00;1;530000;27551;27304;28026;27972
10;15.04.2017 0:00:00;1;530000;27976;27621;28345;28441
11;15.04.2017 0:00:00;1;530000;27831;27798;28293;28458
12;15.04.2017 0:00:00;1;530000;27768;27895;27919;27713
13;15.04.2017 0:00:00;1;530000;27620;27905;27775;27712
14;15.04.2017 0:00:00;1;530000;27572;27452;27712;27616
15;15.04.2017 0:00:00;1;530000;27388;27542;27778;27715
16;15.04.2017 0:00:00;1;530000;27283;27403;27760;27683
17;15.04.2017 0:00:00;1;530000;27464;27707;27955;27920
18;15.04.2017 0:00:00;1;530000;27629;27913;28813;28752
19;15.04.2017 0:00:00;1;530000;28955;29307;29335;29172
20;15.04.2017 0:00:00;1;530000;29201;29382;29125;29007
21;15.04.2017 0:00:00;1;530000;28039;28320;27849;27597
22;15.04.2017 0:00:00;1;530000;26491;26584;26023;26464
23;15.04.2017 0:00:00;1;530000;25124;24924;25791;26102
0;16.04.2017 0:00:00;1;530000;24108;24083;24249;24605
1;16.04.2017 0:00:00;1;530000;23080;23301;23268;23945
2;16.04.2017 0:00:00;1;530000;22809;22888;23078;23731
3;16.04.2017 0:00:00;1;530000;22753;22706;23315;23793
4;16.04.2017 0:00:00;1;530000;22557;22699;23442;23840
5;16.04.2017 0:00:00;1;530000;22299;22683;23566;23964
6;16.04.2017 0:00:00;1;530000;22872;23244;24187;24840
7;16.04.2017 0:00:00;1;530000;23686;24282;25205;26079
8;16.04.2017 0:00:00;1;530000;24981;25553;25983;27158
9;16.04.2017 0:00:00;1;530000;25330;26394;27300;27279
10;16.04.2017 0:00:00;1;530000;25600;26210;27257;27280
11;16.04.2017 0:00:00;1;530000;25924;26210;26675;27302
12;16.04.2017 0:00:00;1;530000;25689;25715;26694;26797
13;16.04.2017 0:00:00;1;530000;25702;25814;25919;26446
14;16.04.2017 0:00:00;1;530000;25672;25712;25888;26455
15;16.04.2017 0:00:00;1;530000;25984;25733;26488;26422
16;16.04.2017 0:00:00;1;530000;26144;25814;26435;26536
17;16.04.2017 0:00:00;1;530000;26469;26174;27450;27381
18;16.04.2017 0:00:00;1;530000;26931;27213;28655;27984
19;16.04.2017 0:00:00;1;530000;27899;28718;28938;29117
20;16.04.2017 0:00:00;1;530000;28148;28923;27604;28408
21;16.04.2017 0:00:00;1;530000;27239;27511;27244;27575
22;16.04.2017 0:00:00;1;530000;25554;25674;25903;26214
23;16.04.2017 0:00:00;1;530000;24272;24023;25194;25126
0;17.04.2017 0:00:00;1;530000;23317;23689;25087;25301
1;17.04.2017 0:00:00;1;530000;22833;22625;24465;24816
2;17.04.2017 0:00:00;1;530000;22366;22613;24512;24671
3;17.04.2017 0:00:00;1;530000;22487;22465;24808;24685
4;17.04.2017 0:00:00;1;530000;22558;22677;25172;25066
5;17.04.2017 0:00:00;1;530000;23516;23112;25843;25689
6;17.04.2017 0:00:00;1;530000;25640;25229;27868;27767
7;17.04.2017 0:00:00;1;530000;27794;27511;28855;28732
8;17.04.2017 0:00:00;1;530000;29699;29851;30149;29758
9;17.04.2017 0:00:00;1;530000;30637;30591;30346;30269
10;17.04.2017 0:00:00;1;530000;30787;30728;30288;30146
11;17.04.2017 0:00:00;1;530000;30317;30221;29453;29391
12;17.04.2017 0:00:00;1;530000;30369;30307;29546;29437
13;17.04.2017 0:00:00;1;530000;30326;30343;29543;29448
14;17.04.2017 0:00:00;1;530000;30009;30236;29356;29378
15;17.04.2017 0:00:00;1;530000;29838;30146;29485;29436
16;17.04.2017 0:00:00;1;530000;29479;29826;29365;29332
17;17.04.2017 0:00:00;1;530000;29533;29724;29216;29117
18;17.04.2017 0:00:00;1;530000;29209;29869;29741;30092
19;17.04.2017 0:00:00;1;530000;30251;30915;29933;30079
20;17.04.2017 0:00:00;1;530000;30577;31077;29911;30039
21;17.04.2017 0:00:00;1;530000;29232;29323;28278;28064
22;17.04.2017 0:00:00;1;530000;26859;26806;25686;26163
23;17.04.2017 0:00:00;1;530000;25408;25013;23475;25105
0;18.04.2017 0:00:00;1;530000;24402;24030;23589;24492
1;18.04.2017 0:00:00;1;530000;23857;23183;23714;24233
2;18.04.2017 0:00:00;1;530000;23375;23255;23995;24196
3;18.04.2017 0:00:00;1;530000;23526;23307;23970;24217
4;18.04.2017 0:00:00;1;530000;23597;23658;24430;24275
5;18.04.2017 0:00:00;1;530000;24437;24320;24995;25209
6;18.04.2017 0:00:00;1;530000;26178;26403;27260;27406
7;18.04.2017 0:00:00;1;530000;27788;28422;28481;28439
8;18.04.2017 0:00:00;1;530000;29594;30161;29966;29924
9;18.04.2017 0:00:00;1;530000;30346;30700;30038;30150
10;18.04.2017 0:00:00;1;530000;30168;30414;29759;30098
11;18.04.2017 0:00:00;1;530000;29671;29749;28856;29143
